region_schema	region_parent	region_child	pop_2020	no_exc
admin_1	cg	cg-15	176329	True
admin_1	cg	cg-16	105772	True
admin_1	cg	cg-2	159776	True
admin_1	cg	cg-5	398395	True
admin_1	cg	cg-7	1126796	True
admin_1	cg	cg-8	174408	True
admin_1	cg	cg-9	167089	True
admin_1	cg	cg-bzv	1061390	True
admin_1	ch	ch-ag	738280	True
admin_1	ch	ch-ai	15811	True
admin_1	ch	ch-ar	64914	True
admin_1	ch	ch-be	1025549	True
admin_1	ch	ch-bl	299944	True
admin_1	ch	ch-bs	172627	True
admin_1	ch	ch-fr	322634	True
admin_1	ch	ch-ge	514219	True
admin_1	ch	ch-gl	39008	True
admin_1	ch	ch-gr	210480	True
admin_1	ch	ch-ju	70298	True
admin_1	ch	ch-lu	407655	True
admin_1	ch	ch-ne	176679	True
admin_1	ch	ch-nw	42834	True
admin_1	ch	ch-ow	40203	True
admin_1	ch	ch-sg	507451	True
admin_1	ch	ch-sh	92049	True
admin_1	ch	ch-so	253304	True
admin_1	ch	ch-sz	167644	True
admin_1	ch	ch-tg	278896	True
admin_1	ch	ch-ti	380043	True
admin_1	ch	ch-ur	36360	True
admin_1	ch	ch-vd	865337	True
admin_1	ch	ch-vs	370683	True
admin_1	ch	ch-zg	128453	True
admin_1	ch	ch-zh	1545999	True
admin_1	ci	ci-01	6186643	True
admin_1	ci	ci-02	1612755	True
admin_1	ci	ci-03	1972827	True
admin_1	ci	ci-04	1630214	True
admin_1	ci	ci-05	621978	True
admin_1	ci	ci-06	1794587	True
admin_1	ci	ci-07	819272	True
admin_1	ci	ci-08	1049536	True
admin_1	ci	ci-09	2575919	True
admin_1	ci	ci-10	343333	True
admin_1	ci	ci-11	1058183	True
admin_1	ci	ci-12	1124207	True
admin_1	ci	ci-13	454560	True
admin_1	ci	ci-14	823511	True
admin_1	ci	ci-15	953555	True
admin_1	ci	ci-16	759020	True
admin_1	ci	ci-17	204536	True
admin_1	ci	ci-18	1040309	True
admin_1	ci	ci-19	1089278	True
admin_1	ck	ck-x01~	154	True
admin_1	ck	ck-x02~	0	True
admin_1	ck	ck-x03~	102	True
admin_1	ck	ck-x04~	8842	True
admin_1	ck	ck-x05~	0	True
admin_1	ck	ck-x06~	46	True
admin_1	ck	ck-x07~	1027	True
admin_1	ck	ck-x08~	0	True
admin_1	ck	ck-x09~	0	True
admin_1	ck	ck-x10~	0	True
admin_1	ck	ck-x11~	0	True
admin_1	cl	cl-ai	119745	True
admin_1	cl	cl-an	695235	True
admin_1	cl	cl-ap	174104	True
admin_1	cl	cl-ar	1187757	True
admin_1	cl	cl-at	329333	True
admin_1	cl	cl-bi	2287370	True
admin_1	cl	cl-co	881734	True
admin_1	cl	cl-li	1033937	True
admin_1	cl	cl-ll	960776	True
admin_1	cl	cl-lr	356918	True
admin_1	cl	cl-ma	112383	True
admin_1	cl	cl-ml	1136826	True
admin_1	cl	cl-rm	8737642	True
admin_1	cl	cl-ta	456865	True
admin_1	cl	cl-vs	2103489	True
admin_1	cm	cm-ad	1400659	True
admin_1	cm	cm-ce	5802425	True
admin_1	cm	cm-en	4862211	True
admin_1	cm	cm-es	1071350	True
admin_1	cm	cm-lt	4248968	True
admin_1	cm	cm-no	3197810	True
admin_1	cm	cm-nw	2327878	True
admin_1	cm	cm-ou	2172714	True
admin_1	cm	cm-su	997854	True
admin_1	cm	cm-sw	1970879	True
admin_1	cn	cn-ah	59805434	True
admin_1	cn	cn-bj	28374563	True
admin_1	cn	cn-cq	27312124	True
admin_1	cn	cn-fj	38010712	True
admin_1	cn	cn-gd	123829154	True
admin_1	cn	cn-gs	26123384	True
admin_1	cn	cn-gx	48273711	True
admin_1	cn	cn-gz	34469996	True
admin_1	cn	cn-ha	97894665	True
admin_1	cn	cn-hb	55420149	True
admin_1	cn	cn-he	77537524	True
admin_1	cn	cn-hi	9748407	True
admin_1	cn	cn-hl	40293600	True
admin_1	cn	cn-hn	68254745	True
admin_1	cn	cn-jl	28202982	True
admin_1	cn	cn-js	83160888	True
admin_1	cn	cn-jx	49622265	True
admin_1	cn	cn-ln	45772144	True
admin_1	cn	cn-nm	26649772	True
admin_1	cn	cn-nx	7453641	True
admin_1	cn	cn-qh	6624038	True
admin_1	cn	cn-sc	80234697	True
admin_1	cn	cn-sd	101370792	True
admin_1	cn	cn-sh	31985269	True
admin_1	cn	cn-sn	39227980	True
admin_1	cn	cn-sx	39447900	True
admin_1	cn	cn-tj	16663171	True
admin_1	cn	cn-x01~	0	True
admin_1	cn	cn-xj	26021941	True
admin_1	cn	cn-xz	3469745	True
admin_1	cn	cn-yn	49835371	True
admin_1	cn	cn-zj	63218175	True
admin_1	co	co-ama	119209	True
admin_1	co	co-ant	7928091	True
admin_1	co	co-ara	453490	True
admin_1	co	co-atl	3188808	True
admin_1	co	co-bol	3023856	True
admin_1	co	co-boy	1483157	True
admin_1	co	co-cal	1065748	True
admin_1	co	co-caq	659540	True
admin_1	co	co-cas	905629	True
admin_1	co	co-cau	1797056	True
admin_1	co	co-ces	1230752	True
admin_1	co	co-cho	656504	True
admin_1	co	co-cor	2527649	True
admin_1	co	co-cun	14193571	True
admin_1	co	co-gua	115217	True
admin_1	co	co-guv	185011	True
admin_1	co	co-hui	1483782	True
admin_1	co	co-lag	1449572	True
admin_1	co	co-mag	1649533	True
admin_1	co	co-met	1250987	True
admin_1	co	co-nar	2183493	True
admin_1	co	co-nsa	1563690	True
admin_1	co	co-put	539547	True
admin_1	co	co-qui	701781	True
admin_1	co	co-ris	1113576	True
admin_1	co	co-san	2721992	True
admin_1	co	co-sap	32502	True
admin_1	co	co-suc	1036967	True
admin_1	co	co-tol	1733719	True
admin_1	co	co-vac	5644254	True
admin_1	co	co-vau	100276	True
admin_1	co	co-vid	96812	True
admin_1	co	co-x01~	0	True
admin_1	cr	cr-a	989269	True
admin_1	cr	cr-c	499885	True
admin_1	cr	cr-g	392344	True
admin_1	cr	cr-h	590656	True
admin_1	cr	cr-l	431158	True
admin_1	cr	cr-p	461078	True
admin_1	cr	cr-sj	1448608	True
admin_1	cu	cu-01	706638	True
admin_1	cu	cu-03	1915476	True
admin_1	cu	cu-04	691711	True
admin_1	cu	cu-05	744368	True
admin_1	cu	cu-06	391805	True
admin_1	cu	cu-07	478400	True
admin_1	cu	cu-08	426236	True
admin_1	cu	cu-09	734149	True
admin_1	cu	cu-10	534218	True
admin_1	cu	cu-11	1052073	True
admin_1	cu	cu-12	832271	True
admin_1	cu	cu-13	1034740	True
admin_1	cu	cu-14	521393	True
admin_1	cu	cu-15	404671	True
admin_1	cu	cu-16	472015	True
admin_1	cu	cu-99	80499	True
admin_1	cv	cv-br	2676	True
admin_1	cv	cv-bv	18568	True
admin_1	cv	cv-ca	49295	True
admin_1	cv	cv-cf	19788	True
admin_1	cv	cv-cr	14402	True
admin_1	cv	cv-ma	5264	True
admin_1	cv	cv-mo	4585	True
admin_1	cv	cv-pa	11162	True
admin_1	cv	cv-pn	5968	True
admin_1	cv	cv-pr	9232	True
admin_1	cv	cv-rb	7569	True
admin_1	cv	cv-rg	23554	True
admin_1	cv	cv-rs	11562	True
admin_1	cv	cv-sd	10625	True
admin_1	cv	cv-sf	7078	True
admin_1	cv	cv-sl	17728	True
admin_1	cv	cv-sm	3433	True
admin_1	cv	cv-so	53002	True
admin_1	cv	cv-ss	91341	True
admin_1	cv	cv-sv	74597	True
admin_1	cv	cv-ta	43075	True
admin_1	cv	cv-ts	4166	True
admin_1	cw	cw-x01~	168907	True
admin_1	cy	cy-01	365973	True
admin_1	cy	cy-02	274646	True
admin_1	cy	cy-03	152054	True
admin_1	cy	cy-04	47697	True
admin_1	cy	cy-05	116287	True
admin_1	cz	cz-jc	636682	True
admin_1	cz	cz-jm	1193880	True
admin_1	cz	cz-ka	295082	True
admin_1	cz	cz-kr	554949	True
admin_1	cz	cz-li	439446	True
admin_1	cz	cz-mo	1121400	True
admin_1	cz	cz-ol	609275	True
admin_1	cz	cz-pa	514195	True
admin_1	cz	cz-pl	600240	True
admin_1	cz	cz-pr	1350194	True
admin_1	cz	cz-st	1578871	True
admin_1	cz	cz-us	795664	True
admin_1	cz	cz-vy	512327	True
admin_1	cz	cz-zl	569250	True
admin_1	de	de-bb	2472453	True
admin_1	de	de-be	3145411	True
admin_1	de	de-bw	10362955	True
admin_1	de	de-by	12463723	True
admin_1	de	de-hb	534597	True
admin_1	de	de-he	5884183	True
admin_1	de	de-hh	1695658	True
admin_1	de	de-mv	1457305	True
admin_1	de	de-ni	7674652	True
admin_1	de	de-nw	17186669	True
admin_1	de	de-rp	4032745	True
admin_1	de	de-sh	2724855	True
admin_1	de	de-sl	969994	True
admin_1	de	de-sn	3726796	True
admin_1	de	de-st	2067479	True
admin_1	de	de-th	1966501	True
admin_1	dj	dj-ar	75183	True
admin_1	dj	dj-as	142430	True
admin_1	dj	dj-di	115570	True
admin_1	dj	dj-dj	522061	True
admin_1	dj	dj-ob	64883	True
admin_1	dj	dj-ta	168672	True
admin_1	dk	dk-81	569196	True
admin_1	dk	dk-82	1323158	True
admin_1	dk	dk-83	1177327	True
admin_1	dk	dk-84	1775789	True
admin_1	dk	dk-85	801480	True
admin_1	dm	dm-02	6820	True
admin_1	dm	dm-03	5335	True
admin_1	dm	dm-04	20793	True
admin_1	dm	dm-05	7075	True
admin_1	dm	dm-06	5042	True
admin_1	dm	dm-07	458	True
admin_1	dm	dm-08	731	True
admin_1	dm	dm-09	6184	True
admin_1	dm	dm-10	10551	True
admin_1	dm	dm-11	993	True
admin_1	do	do-01	926023	True
admin_1	do	do-02	248734	True
admin_1	do	do-03	150826	True
admin_1	do	do-04	212352	True
admin_1	do	do-05	124432	True
admin_1	do	do-06	349738	True
admin_1	do	do-07	73120	True
admin_1	do	do-08	92187	True
admin_1	do	do-09	313515	True
admin_1	do	do-10	90566	True
admin_1	do	do-11	540503	True
admin_1	do	do-12	273378	True
admin_1	do	do-13	492652	True
admin_1	do	do-14	196330	True
admin_1	do	do-15	184405	True
admin_1	do	do-16	73764	True
admin_1	do	do-17	286700	True
admin_1	do	do-18	307613	True
admin_1	do	do-19	100617	True
admin_1	do	do-20	111818	True
admin_1	do	do-21	646017	True
admin_1	do	do-22	236850	True
admin_1	do	do-23	366119	True
admin_1	do	do-24	161726	True
admin_1	do	do-25	1050953	True
admin_1	do	do-26	56083	True
admin_1	do	do-27	241176	True
admin_1	do	do-28	180646	True
admin_1	do	do-29	237628	True
admin_1	do	do-30	106158	True
admin_1	do	do-31	62607	True
admin_1	do	do-32	3469557	True
admin_1	dz	dz-01	556035	True
admin_1	dz	dz-02	1230181	True
admin_1	dz	dz-03	744493	True
admin_1	dz	dz-04	779125	True
admin_1	dz	dz-05	1478733	True
admin_1	dz	dz-06	1026888	True
admin_1	dz	dz-07	997073	True
admin_1	dz	dz-08	346271	True
admin_1	dz	dz-09	2205387	True
admin_1	dz	dz-10	847783	True
admin_1	dz	dz-11	235380	True
admin_1	dz	dz-12	782079	True
admin_1	dz	dz-13	1186606	True
admin_1	dz	dz-14	1163745	True
admin_1	dz	dz-15	1105487	True
admin_1	dz	dz-16	2198505	True
admin_1	dz	dz-17	1687001	True
admin_1	dz	dz-18	715929	True
admin_1	dz	dz-19	1717864	True
admin_1	dz	dz-20	413350	True
admin_1	dz	dz-21	1065397	True
admin_1	dz	dz-22	714319	True
admin_1	dz	dz-23	775217	True
admin_1	dz	dz-24	580236	True
admin_1	dz	dz-25	1240061	True
admin_1	dz	dz-26	887785	True
admin_1	dz	dz-27	876697	True
admin_1	dz	dz-28	1304670	True
admin_1	dz	dz-29	947978	True
admin_1	dz	dz-30	765329	True
admin_1	dz	dz-31	2198186	True
admin_1	dz	dz-32	327345	True
admin_1	dz	dz-33	72530	True
admin_1	dz	dz-34	758897	True
admin_1	dz	dz-35	1427205	True
admin_1	dz	dz-36	523072	True
admin_1	dz	dz-37	98884	True
admin_1	dz	dz-38	645779	True
admin_1	dz	dz-39	899293	True
admin_1	dz	dz-40	482681	True
admin_1	dz	dz-41	550812	True
admin_1	dz	dz-42	1464792	True
admin_1	dz	dz-43	899682	True
admin_1	dz	dz-44	918183	True
admin_1	dz	dz-45	357805	True
admin_1	dz	dz-46	355130	True
admin_1	dz	dz-47	446352	True
admin_1	dz	dz-48	849760	True
admin_1	ec	ec-a	876573	True
admin_1	ec	ec-b	204398	True
admin_1	ec	ec-c	189105	True
admin_1	ec	ec-d	228714	True
admin_1	ec	ec-e	621251	True
admin_1	ec	ec-f	271163	True
admin_1	ec	ec-g	4020616	True
admin_1	ec	ec-h	517024	True
admin_1	ec	ec-i	468929	True
admin_1	ec	ec-l	506818	True
admin_1	ec	ec-m	1614982	True
admin_1	ec	ec-n	585783	True
admin_1	ec	ec-o	727764	True
admin_1	ec	ec-p	3226787	True
admin_1	ec	ec-r	945438	True
admin_1	ec	ec-s	193088	True
admin_1	ec	ec-sd	539978	True
admin_1	ec	ec-se	368572	True
admin_1	ec	ec-t	170860	True
admin_1	ec	ec-u	257841	True
admin_1	ec	ec-w	25914	True
admin_1	ec	ec-x	483327	True
admin_1	ec	ec-y	117821	True
admin_1	ec	ec-z	112274	True
admin_1	ee	ee-37	624895	True
admin_1	ee	ee-39	6200	True
admin_1	ee	ee-44	144107	True
admin_1	ee	ee-49	26619	True
admin_1	ee	ee-51	27309	True
admin_1	ee	ee-57	17685	True
admin_1	ee	ee-59	53144	True
admin_1	ee	ee-65	32616	True
admin_1	ee	ee-67	79911	True
admin_1	ee	ee-70	48919	True
admin_1	ee	ee-74	45657	True
admin_1	ee	ee-78	154974	True
admin_1	ee	ee-82	27488	True
admin_1	ee	ee-84	42385	True
admin_1	ee	ee-86	30223	True
admin_1	eg	eg-alx	4945330	True
admin_1	eg	eg-asn	1329833	True
admin_1	eg	eg-ast	4642519	True
admin_1	eg	eg-ba	371718	True
admin_1	eg	eg-bh	6339432	True
admin_1	eg	eg-bns	3063232	True
admin_1	eg	eg-c	9022518	True
admin_1	eg	eg-dk	6565967	True
admin_1	eg	eg-dt	1396703	True
admin_1	eg	eg-fym	3443451	True
admin_1	eg	eg-gh	5137927	True
admin_1	eg	eg-gz	9810292	True
admin_1	eg	eg-is	1287928	True
admin_1	eg	eg-js	155988	True
admin_1	eg	eg-kb	4903563	True
admin_1	eg	eg-kfs	3568699	True
admin_1	eg	eg-kn	5390520	True
admin_1	eg	eg-lx	501559	True
admin_1	eg	eg-mn	5480495	True
admin_1	eg	eg-mnf	3927248	True
admin_1	eg	eg-mt	575655	True
admin_1	eg	eg-pts	545210	True
admin_1	eg	eg-shg	4839310	True
admin_1	eg	eg-shr	6783355	True
admin_1	eg	eg-sin	430093	True
admin_1	eg	eg-suz	595153	True
admin_1	eg	eg-wad	425524	True
admin_1	eh	eh-x01~	846	True
admin_1	er	er-an	593730	True
admin_1	er	er-dk	100098	True
admin_1	er	er-du	1022931	True
admin_1	er	er-gb	992047	True
admin_1	er	er-ma	948307	True
admin_1	er	er-sk	589180	True
admin_1	es	es-an	9192752	True
admin_1	es	es-ar	1486185	True
admin_1	es	es-as	1065373	True
admin_1	es	es-cb	637772	True
admin_1	es	es-ce	44826	True
admin_1	es	es-cl	2619171	True
admin_1	es	es-cm	2492575	True
admin_1	es	es-ct	8648673	True
admin_1	es	es-ex	1147696	True
admin_1	es	es-ga	2729129	True
admin_1	es	es-ib	1318882	True
admin_1	es	es-mc	1722460	True
admin_1	es	es-md	7485127	True
admin_1	es	es-ml	102397	True
admin_1	es	es-nc	727345	True
admin_1	es	es-pv	2266080	True
admin_1	es	es-ri	366941	True
admin_1	es	es-vc	5826961	True
admin_1	et	et-aa	3485178	True
admin_1	et	et-af	1867395	True
admin_1	et	et-am	22393967	True
admin_1	et	et-be	1187141	True
admin_1	et	et-dd	468495	True
admin_1	et	et-ga	528425	True
admin_1	et	et-ha	244091	True
admin_1	et	et-or	39886452	True
admin_1	et	et-sn	21546488	True
admin_1	et	et-so	6306398	True
admin_1	et	et-ti	5832419	True
admin_1	fi	fi-02	133880	True
admin_1	fi	fi-03	197233	True
admin_1	fi	fi-04	145935	True
admin_1	fi	fi-05	75791	True
admin_1	fi	fi-06	180026	True
admin_1	fi	fi-07	65543	True
admin_1	fi	fi-08	279383	True
admin_1	fi	fi-09	166706	True
admin_1	fi	fi-10	171165	True
admin_1	fi	fi-11	531732	True
admin_1	fi	fi-12	159529	True
admin_1	fi	fi-13	165040	True
admin_1	fi	fi-14	419998	True
admin_1	fi	fi-15	248634	True
admin_1	fi	fi-16	203478	True
admin_1	fi	fi-17	218820	True
admin_1	fi	fi-18	1672910	True
admin_1	fi	fi-19	443758	True
admin_1	fj	fj-c	361354	True
admin_1	fj	fj-e	20185	True
admin_1	fj	fj-n	116787	True
admin_1	fj	fj-r	433	True
admin_1	fj	fj-w	320167	True
admin_1	fk	fk-x01~	2046	True
admin_1	fm	fm-ksa	3865	True
admin_1	fm	fm-pni	33139	True
admin_1	fm	fm-trk	1434	True
admin_1	fm	fm-yap	4866	True
admin_1	fo	fo-x00~	43257	True
admin_1	fr	fr-01	653881	True
admin_1	fr	fr-02	554606	True
admin_1	fr	fr-03	342705	True
admin_1	fr	fr-04	190419	True
admin_1	fr	fr-05	151457	True
admin_1	fr	fr-06	1037662	True
admin_1	fr	fr-07	377617	True
admin_1	fr	fr-08	279238	True
admin_1	fr	fr-09	168743	True
admin_1	fr	fr-10	322987	True
admin_1	fr	fr-11	414809	True
admin_1	fr	fr-12	297437	True
admin_1	fr	fr-13	2088834	True
admin_1	fr	fr-14	726578	True
admin_1	fr	fr-15	150254	True
admin_1	fr	fr-16	368644	True
admin_1	fr	fr-17	624847	True
admin_1	fr	fr-18	312918	True
admin_1	fr	fr-19	256991	True
admin_1	fr	fr-21	552330	True
admin_1	fr	fr-22	660275	True
admin_1	fr	fr-23	122883	True
admin_1	fr	fr-24	443980	True
admin_1	fr	fr-25	562385	True
admin_1	fr	fr-26	519943	True
admin_1	fr	fr-27	637903	True
admin_1	fr	fr-28	446529	True
admin_1	fr	fr-29	878215	True
admin_1	fr	fr-2a	137939	True
admin_1	fr	fr-2b	176467	True
admin_1	fr	fr-30	809828	True
admin_1	fr	fr-31	1503651	True
admin_1	fr	fr-32	207223	True
admin_1	fr	fr-33	1628345	True
admin_1	fr	fr-34	1201328	True
admin_1	fr	fr-35	1104980	True
admin_1	fr	fr-36	235801	True
admin_1	fr	fr-37	634732	True
admin_1	fr	fr-38	1333126	True
admin_1	fr	fr-39	274659	True
admin_1	fr	fr-40	461768	True
admin_1	fr	fr-41	347355	True
admin_1	fr	fr-42	777004	True
admin_1	fr	fr-43	245219	True
admin_1	fr	fr-44	1393515	True
admin_1	fr	fr-45	697271	True
admin_1	fr	fr-46	187656	True
admin_1	fr	fr-47	361335	True
admin_1	fr	fr-48	82176	True
admin_1	fr	fr-49	854311	True
admin_1	fr	fr-50	498067	True
admin_1	fr	fr-51	570751	True
admin_1	fr	fr-52	181736	True
admin_1	fr	fr-53	333017	True
admin_1	fr	fr-54	743945	True
admin_1	fr	fr-55	196353	True
admin_1	fr	fr-56	762190	True
admin_1	fr	fr-57	1036255	True
admin_1	fr	fr-58	215261	True
admin_1	fr	fr-59	2522630	True
admin_1	fr	fr-60	862033	True
admin_1	fr	fr-61	299131	True
admin_1	fr	fr-62	1482025	True
admin_1	fr	fr-63	664800	True
admin_1	fr	fr-64	741262	True
admin_1	fr	fr-65	238386	True
admin_1	fr	fr-66	530325	True
admin_1	fr	fr-67	1164844	True
admin_1	fr	fr-68	799476	True
admin_1	fr	fr-69	1899171	True
admin_1	fr	fr-70	252545	True
admin_1	fr	fr-71	579170	True
admin_1	fr	fr-72	606289	True
admin_1	fr	fr-73	461332	True
admin_1	fr	fr-74	865231	True
admin_1	fr	fr-75	2700776	True
admin_1	fr	fr-76	1194890	True
admin_1	fr	fr-77	1545722	True
admin_1	fr	fr-78	1250011	True
admin_1	fr	fr-79	399977	True
admin_1	fr	fr-80	604127	True
admin_1	fr	fr-81	419577	True
admin_1	fr	fr-82	287337	True
admin_1	fr	fr-83	1102765	True
admin_1	fr	fr-84	574881	True
admin_1	fr	fr-85	691196	True
admin_1	fr	fr-86	460683	True
admin_1	fr	fr-87	402857	True
admin_1	fr	fr-88	381899	True
admin_1	fr	fr-89	362325	True
admin_1	fr	fr-90	154419	True
admin_1	fr	fr-91	1324943	True
admin_1	fr	fr-92	1570056	True
admin_1	fr	fr-93	1705885	True
admin_1	fr	fr-94	1174526	True
admin_1	fr	fr-95	1496106	True
admin_1	fr	fr-gf	323071	True
admin_1	fr	fr-gp	354441	True
admin_1	fr	fr-mq	387248	True
admin_1	fr	fr-re	866786	True
admin_1	fr	fr-yt	170599	True
admin_1	ga	ga-1	1090653	True
admin_1	ga	ga-2	811644	True
admin_1	ga	ga-3	109157	True
admin_1	ga	ga-4	149665	True
admin_1	ga	ga-5	68753	True
admin_1	ga	ga-6	96248	True
admin_1	ga	ga-7	122760	True
admin_1	ga	ga-8	170100	True
admin_1	ga	ga-9	338826	True
admin_1	gb	gb-abc	228223	True
admin_1	gb	gb-abd	275948	True
admin_1	gb	gb-abe	232710	True
admin_1	gb	gb-agb	79550	True
admin_1	gb	gb-agy	70622	True
admin_1	gb	gb-and	158839	True
admin_1	gb	gb-ann	151673	True
admin_1	gb	gb-ans	124272	True
admin_1	gb	gb-bas	181698	True
admin_1	gb	gb-bbd	154988	True
admin_1	gb	gb-bdf	167157	True
admin_1	gb	gb-bdg	200205	True
admin_1	gb	gb-ben	349277	True
admin_1	gb	gb-bex	236056	True
admin_1	gb	gb-bfs	337702	True
admin_1	gb	gb-bge	147407	True
admin_1	gb	gb-bgw	68316	True
admin_1	gb	gb-bir	1154124	True
admin_1	gb	gb-bkm	542051	True
admin_1	gb	gb-bmh	201773	True
admin_1	gb	gb-bne	402150	True
admin_1	gb	gb-bnh	290020	True
admin_1	gb	gb-bns	243704	True
admin_1	gb	gb-bol	291053	True
admin_1	gb	gb-bpl	139646	True
admin_1	gb	gb-brc	120989	True
admin_1	gb	gb-brd	575622	True
admin_1	gb	gb-bry	337567	True
admin_1	gb	gb-bst	480383	True
admin_1	gb	gb-bur	190526	True
admin_1	gb	gb-cam	690789	True
admin_1	gb	gb-cay	189066	True
admin_1	gb	gb-cbf	283034	True
admin_1	gb	gb-ccg	148729	True
admin_1	gb	gb-cgn	74789	True
admin_1	gb	gb-che	387804	True
admin_1	gb	gb-chw	337790	True
admin_1	gb	gb-cld	215271	True
admin_1	gb	gb-clk	53920	True
admin_1	gb	gb-cma	511474	True
admin_1	gb	gb-cmd	237455	True
admin_1	gb	gb-cmn	194788	True
admin_1	gb	gb-con	554047	True
admin_1	gb	gb-cov	328483	True
admin_1	gb	gb-crf	384583	True
admin_1	gb	gb-cry	392997	True
admin_1	gb	gb-cwy	118271	True
admin_1	gb	gb-dal	112777	True
admin_1	gb	gb-dby	810943	True
admin_1	gb	gb-den	94477	True
admin_1	gb	gb-der	270350	True
admin_1	gb	gb-dev	782439	True
admin_1	gb	gb-dgy	153467	True
admin_1	gb	gb-dnc	316909	True
admin_1	gb	gb-dnd	147033	True
admin_1	gb	gb-dor	429159	True
admin_1	gb	gb-drs	155383	True
admin_1	gb	gb-dud	321344	True
admin_1	gb	gb-dur	533407	True
admin_1	gb	gb-eal	361473	True
admin_1	gb	gb-eay	123374	True
admin_1	gb	gb-edh	502477	True
admin_1	gb	gb-edu	100812	True
admin_1	gb	gb-eln	107582	True
admin_1	gb	gb-els	27402	True
admin_1	gb	gb-enf	358778	True
admin_1	gb	gb-erw	89094	True
admin_1	gb	gb-ery	356229	True
admin_1	gb	gb-ess	1477370	True
admin_1	gb	gb-esx	556517	True
admin_1	gb	gb-fal	167007	True
admin_1	gb	gb-fif	373797	True
admin_1	gb	gb-fln	155704	True
admin_1	gb	gb-fmo	122008	True
admin_1	gb	gb-gat	206369	True
admin_1	gb	gb-glg	610684	True
admin_1	gb	gb-gls	627193	True
admin_1	gb	gb-gre	293000	True
admin_1	gb	gb-gwn	123761	True
admin_1	gb	gb-hal	129990	True
admin_1	gb	gb-ham	1387380	True
admin_1	gb	gb-hav	247742	True
admin_1	gb	gb-hck	279473	True
admin_1	gb	gb-hef	192148	True
admin_1	gb	gb-hil	310557	True
admin_1	gb	gb-hld	249544	True
admin_1	gb	gb-hmf	196716	True
admin_1	gb	gb-hns	313339	True
admin_1	gb	gb-hpl	98185	True
admin_1	gb	gb-hrt	1194023	True
admin_1	gb	gb-hrw	273741	True
admin_1	gb	gb-hry	285939	True
admin_1	gb	gb-ios	1992	True
admin_1	gb	gb-iow	141525	True
admin_1	gb	gb-isl	248516	True
admin_1	gb	gb-ivc	75804	True
admin_1	gb	gb-kec	165480	True
admin_1	gb	gb-ken	1594500	True
admin_1	gb	gb-khl	264334	True
admin_1	gb	gb-kir	454006	True
admin_1	gb	gb-ktt	167730	True
admin_1	gb	gb-kwl	144619	True
admin_1	gb	gb-lan	1212467	True
admin_1	gb	gb-lbc	152195	True
admin_1	gb	gb-lbh	327992	True
admin_1	gb	gb-lce	368003	True
admin_1	gb	gb-lds	784942	True
admin_1	gb	gb-lec	703270	True
admin_1	gb	gb-lew	290740	True
admin_1	gb	gb-lin	773582	True
admin_1	gb	gb-liv	488805	True
admin_1	gb	gb-lnd	14768	True
admin_1	gb	gb-lut	211436	True
admin_1	gb	gb-man	612304	True
admin_1	gb	gb-mdb	141872	True
admin_1	gb	gb-mdw	274060	True
admin_1	gb	gb-mea	141162	True
admin_1	gb	gb-mik	291216	True
admin_1	gb	gb-mln	85328	True
admin_1	gb	gb-mon	98037	True
admin_1	gb	gb-mrt	239393	True
admin_1	gb	gb-mry	97469	True
admin_1	gb	gb-mty	61362	True
admin_1	gb	gb-mul	160078	True
admin_1	gb	gb-nay	138669	True
admin_1	gb	gb-nbl	323142	True
admin_1	gb	gb-nel	161231	True
admin_1	gb	gb-net	302335	True
admin_1	gb	gb-nfk	916860	True
admin_1	gb	gb-ngm	347019	True
admin_1	gb	gb-nlk	351709	True
admin_1	gb	gb-nln	181339	True
admin_1	gb	gb-nmd	188271	True
admin_1	gb	gb-nsm	214475	True
admin_1	gb	gb-nth	754620	True
admin_1	gb	gb-ntl	145797	True
admin_1	gb	gb-ntt	821908	True
admin_1	gb	gb-nty	205607	True
admin_1	gb	gb-nwm	374886	True
admin_1	gb	gb-nwp	153333	True
admin_1	gb	gb-nyk	628058	True
admin_1	gb	gb-old	240702	True
admin_1	gb	gb-ork	22765	True
admin_1	gb	gb-oxf	705399	True
admin_1	gb	gb-pem	129453	True
admin_1	gb	gb-pkn	157726	True
admin_1	gb	gb-ply	267770	True
admin_1	gb	gb-pol	156076	True
admin_1	gb	gb-por	223022	True
admin_1	gb	gb-pow	138750	True
admin_1	gb	gb-pte	215469	True
admin_1	gb	gb-rcc	131062	True
admin_1	gb	gb-rch	218011	True
admin_1	gb	gb-rct	237326	True
admin_1	gb	gb-rdb	328605	True
admin_1	gb	gb-rdg	166089	True
admin_1	gb	gb-rfw	180264	True
admin_1	gb	gb-ric	207504	True
admin_1	gb	gb-rot	270576	True
admin_1	gb	gb-rut	43548	True
admin_1	gb	gb-saw	324758	True
admin_1	gb	gb-say	114764	True
admin_1	gb	gb-scb	120568	True
admin_1	gb	gb-sfk	783908	True
admin_1	gb	gb-sft	265453	True
admin_1	gb	gb-sgc	276292	True
admin_1	gb	gb-shf	587930	True
admin_1	gb	gb-shn	176659	True
admin_1	gb	gb-shr	328140	True
admin_1	gb	gb-skp	280919	True
admin_1	gb	gb-slf	249682	True
admin_1	gb	gb-slg	153283	True
admin_1	gb	gb-slk	324457	True
admin_1	gb	gb-snd	271103	True
admin_1	gb	gb-sol	212576	True
admin_1	gb	gb-som	561490	True
